,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature,confirmed cases
731,58.62403337,-156.2140589,1.0,0.08169934641,-1.638494425219677,1224.0
732,61.16666,-149.9,13.0,0.5439330544,-0.7876797728385343,2390.0
733,60.3886,-162.8905196,10.0,0.773993808,-3.7137372777444067,1292.0
734,63.67264044,-150.0076108,2.0,0.1111111111,-2.1541043992345146,1800.0
735,59.79603738,-158.2381942,13.0,0.5858494817,-2.2274304226271435,2219.0
736,64.80726247,-146.5692662,166.0,0.5014196822,-1.8002772387367478,33106.0
737,59.09893571,-135.4679843,1.0,0.1265822785,-0.9820519300856627,790.0
738,58.45031811,-134.200436,29.0,0.2464309993,-0.9308401042241438,11768.0
739,60.24429722,-151.5388884,126.0,0.5631284916,-0.9436430606895235,22375.0
740,55.57445008,-130.975561,27.0,0.5293079788,-0.7050425083801743,5101.0
741,57.65529415,-153.7493579,12.0,0.2078281954,-1.0320998508139652,5774.0
742,62.1542916,-163.3967883,15.0,0.3145313483,-3.008410767015306,4769.0
743,62.31305045,-149.5741743,26.0,0.6841335548,-1.3265678495176985,3800.0
744,64.90320724,-164.0353804,7.0,0.100488085,-3.9721242173184335,6966.0
745,69.31479216,-153.4836093,17.0,0.321239607,-4.379491013944151,5292.0
746,67.04919196,-159.7503946,21.0,0.3684210526,-3.0968675571397473,5700.0
747,57.13978948,-132.9540995,7.0,0.7600434311,-0.6189135285221653,921.0
748,55.76261984,-133.0511621,10.0,0.5530973451,-0.5700295129270792,1808.0
749,57.24124555,-135.3206587,10.0,0.2894356006,-0.4652780509376089,3455.0
750,59.56149996,-135.3337748,0.0,0.0,-0.2837088501558602,
751,63.87692095,-143.2127643,21.0,0.8585445626,-1.9504210009216554,2446.0
752,56.3202004,-132.0583731,1.0,0.1288659794,-0.8016466344371304,776.0
753,59.8909808,-140.3601451,5.0,0.5224660397,-0.8924312348280047,957.0
754,65.50815459,-151.3907387,12.0,0.7033997655,-1.3987299677771112,1706.0
755,-14.271,-170.132,34.0,0.4113234938,2.420042774305691,8266.0
756,35.39465006,-109.4892383,50.0,1.801291492,-0.09166450317516463,2776.0
757,31.87934684,-109.7516088,78.0,1.628003745,0.876704567660828,4791.0
758,35.83883429,-111.7707178,45.0,0.9832295161,-0.7225010853784194,4577.0
759,33.80190085,-110.8132779,83.0,1.947959619,0.4751572967011917,4261.0
760,32.93166885,-109.8882178,187.0,1.341174783,1.0221927093128702,13943.0
761,33.21498827,-109.2405279,39.0,1.454681089,0.26565437272225095,2681.0
762,33.72854224,-113.9810029,155.0,2.625338753,0.6904797463462141,5904.0
763,33.34835867,-112.4918154,68.0,1.237705943,0.6706933590815364,5494.0
764,35.70471703,-113.7577902,28.0,2.427528048,-0.29651180662124,1153.0
765,35.3997715,-110.3218983,42.0,2.028067954,-0.22434968836182703,2071.0
766,32.0971334,-111.7890033,47.0,1.343257133,0.32966915504914956,3499.0
767,32.90525627,-111.3449483,52.0,1.14870997,0.8569181803961503,4527.0
768,31.52508998,-110.8479088,49.0,1.24742268,0.43791233243826894,3928.0
769,34.59933926,-112.5538588,27.0,2.267615875,-0.735304041843799,1191.0
770,32.76895712,-113.9066674,76.0,1.756238141,1.1013382583715812,4327.0
771,34.29145151,-91.37277296,93.0,1.355685131,0.22724550332611182,6860.0
772,33.19153461,-91.7698471,80.0,1.318608868,0.5717614227581476,6067.0
773,36.28784385,-92.33782872,92.0,2.653937947,-0.10912308017340963,3467.0
774,36.33644656,-94.25680817,108.0,1.269749468,-0.15451538036884685,8506.0
775,36.3084504,-93.09374925,198.0,1.78314121,-0.020666290048968017,11104.0
776,33.46755808,-92.15980837,57.0,1.612446959,0.5996951459553397,3535.0
777,33.55598792,-92.49974403,14.0,1.188455008,0.5531389406266863,1178.0
778,36.3403856,-93.54270261,120.0,1.674574379,-0.10097574424089534,7166.0
779,33.26458973,-91.29539209,63.0,2.034226671,0.4705016761683263,3097.0
780,34.04613432,-93.17484713,90.0,1.429252025,0.31570229345055345,6297.0
781,36.36826212,-90.4148172,100.0,2.012882448,-0.2464638858929375,4968.0
782,35.53864922,-92.02640019,142.0,1.797468354,0.24703189059078953,7900.0
783,33.89723187,-92.18537045,40.0,1.524390244,0.49377977883265295,2624.0
784,33.21230701,-93.22642793,104.0,1.583434836,0.39601174764248065,6568.0
785,35.26205537,-92.70506566,77.0,1.212789416,0.0782656462744206,6349.0
786,35.83018283,-90.63235729,101.0,0.815632224,-0.15335147523563053,12383.0
787,35.58928601,-94.2446814,100.0,1.567670193,-0.018338479782535392,6379.0
788,35.21247318,-90.30839406,120.0,1.461846415,-0.1347289931041691,8209.0
789,35.29631396,-90.77185818,100.0,1.767408978,-0.16499052656779387,5658.0
790,33.97042763,-92.65167437,39.0,1.915520629,0.20396740066178515,2036.0
791,33.83011025,-91.25500948,43.0,1.191796009,0.36924192957850505,3608.0
792,33.59035001,-91.71777921,79.0,1.441605839,0.3482916371806108,5480.0
793,35.14719007,-92.33717519,97.0,0.8310775514,0.1480999542674009,11672.0
794,35.51202821,-93.89299569,80.0,1.807909605,0.20163959039535231,4425.0
795,36.38177105,-91.81729127,99.0,3.225806452,-0.07536983131013585,3069.0
796,34.57692074,-93.14921604,69.0,2.124146213,0.3191940088502024,3248.0
797,34.29017991,-92.42320562,65.0,1.264099572,0.36109459364599067,5142.0
798,36.1173546,-90.55832668,189.0,0.989010989,-0.1836130086992553,19110.0
799,33.73325583,-93.66935133,79.0,1.423423423,0.6171537229535847,5550.0
800,34.31709259,-92.95396325,157.0,1.217242983,0.3401443012480966,12898.0
801,34.09007427,-93.9934871,58.0,1.268591426,0.4437318581043505,4572.0
802,35.74242707,-91.57001641,93.0,1.823949247,0.14926385940061723,5099.0
803,36.09604046,-91.90847954,78.0,1.691240243,-0.05674734917867453,4612.0
804,35.59802983,-91.21494602,74.0,1.037868163,-0.15451538036884685,7130.0
805,34.26767081,-91.92619839,96.0,1.416495316,0.20745911606143408,6777.0
806,35.56759135,-93.46036368,97.0,1.203772648,0.05382363847687753,8058.0
807,33.24116713,-93.60677071,30.0,2.027027027,0.6346122999518299,1480.0
808,36.04188196,-91.10867198,87.0,1.370510397,-0.1242538469052221,6348.0
809,34.78498904,-90.78383866,67.0,2.02661827,0.1120188951376944,3306.0
810,33.95317155,-91.74002806,70.0,1.298219585,0.3226857242498515,5392.0
811,33.70375665,-94.23468591,108.0,2.818371608,0.479812917234057,3832.0
812,35.21413234,-93.71951016,86.0,1.446837147,0.15042776453383352,5944.0
813,34.75392199,-91.88742357,107.0,1.137762683,0.10619936947161263,9404.0
814,36.01038185,-93.72524943,67.0,1.405496119,-0.04860001324616014,4767.0
815,36.26844485,-92.68451899,94.0,2.339472374,-0.13938461363703447,4018.0
816,33.31403423,-93.89285258,85.0,1.801014163,0.479812917234057,4720.0
817,35.76271485,-90.0519437,121.0,1.430445374,-0.17546567276674088,8459.0
818,34.6815935,-91.20540287,38.0,1.657940663,0.1306413772691558,2292.0
819,34.53704874,-93.65824478,64.0,3.655054255,0.31686619858376974,1751.0
820,33.66340119,-93.30632432,46.0,1.697416974,0.6229732486196665,2710.0
821,35.91947491,-93.21612969,52.0,2.583209141,-0.18826862923212062,2013.0
822,33.58839816,-92.87795984,121.0,1.82174044,0.5135661660973306,6642.0
823,34.9459153,-92.94372564,42.0,1.417004049,0.36109459364599067,2964.0
824,34.43268455,-90.84800154,104.0,1.781737194,0.18068929799745828,5837.0
825,34.16250414,-93.65789349,48.0,1.668404588,0.5996951459553397,2877.0
826,35.57433534,-90.66268713,138.0,1.411042945,-0.15218757010241413,9780.0
827,34.48254879,-94.22728802,160.0,3.475993917,0.06662659494225728,4603.0
828,35.44871474,-93.03212219,101.0,1.082251082,0.13180528240237213,9332.0
829,34.83624419,-91.55162157,46.0,1.934398654,0.08175736167406965,2378.0
830,34.77054088,-92.31355101,105.0,1.031568878,0.13878871320167022,10179.0
831,36.3415714,-91.02455531,103.0,1.639866263,-0.20689111136358204,6281.0
832,34.64916145,-92.67583224,96.0,1.068134893,0.24586798545757324,8988.0
833,34.85588887,-94.0632176,48.0,1.714898178,0.34596382691417815,2799.0
834,35.9109364,-92.69936482,52.0,2.067594433,0.18650882366354005,2515.0
835,35.19605503,-94.27162713,104.0,1.471727343,-0.06023906457832347,7067.0
836,33.99780401,-94.2424869,84.0,1.199314677,0.21095083146108304,7004.0
837,36.16258158,-91.47819342,119.0,2.115179524,-0.0718781159104869,5626.0
838,35.02201976,-90.74828138,105.0,1.243781095,0.03403725121219981,8442.0
839,35.86251946,-92.15684085,77.0,2.1418637,0.1818532031306746,3595.0
840,33.16887091,-92.59746952,83.0,1.825741142,0.46002652996937926,4546.0
841,35.58095779,-92.51295036,66.0,1.550387597,0.1911644441964053,4257.0
842,35.976844,-94.21800746,105.0,0.8729938777,-0.0707142107772706,12028.0
843,35.25688493,-91.74908296,106.0,1.245591656,0.08059345654085334,8510.0
844,35.18902527,-91.2439489,33.0,1.462765957,0.037528966611848846,2256.0
845,35.00292371,-93.41171338,117.0,1.550901379,0.07942955140763693,7544.0
846,37.64629437,-121.8929271,86.0,0.5375364198,0.35876678337955803,15999.0
847,38.59678594,-119.8223594,0.0,0.0,-1.7316068358769838,
848,38.44583082,-120.65696,96.0,0.8515923002,0.2633265624558183,11273.0
849,39.66727762,-121.6005252,116.0,0.9328137915,0.1911644441964053,12435.0
850,38.20537103,-120.552913,135.0,1.429176371,0.1574111953331316,9446.0
851,39.17881957,-122.2331726,22.0,0.4208110176,0.5228774071630614,5228.0
852,37.91923498,-121.9289527,93.0,0.5244523279,0.4716655813015426,17733.0
853,41.74228275,-123.8974063,56.0,0.6930693069,0.2749656137879817,8080.0
854,38.77965956,-120.5233166,118.0,0.6156093489,0.07244612060833895,19168.0
855,36.75733899,-119.6466953,101.0,0.9150031671,0.15857510046634793,11038.0
856,39.59875897,-122.3938452,58.0,0.7543243595,0.5240413122962779,7689.0
857,40.69923009,-123.876044,163.0,0.5738426333,-0.038124867047213115,28405.0
858,33.0393082,-115.3669042,48.0,1.107915324,0.901146575458371,4332.0
859,36.51112084,-117.4111978,62.0,1.055139551,-0.514162066532695,5876.0
860,35.34329425,-118.7277796,72.0,0.8592156954,0.06429878467582455,8380.0
861,36.07409056,-119.8159973,66.0,0.7054406733,-0.04161658244686216,9356.0
862,39.10124298,-122.7536244,149.0,1.020617851,0.08408517194050227,14599.0
863,40.67311306,-120.5935099,66.0,0.5890227577,-1.0984424434072964,11205.0
864,34.30828379,-118.2282411,55.0,0.9546083142,-0.0800254518430012,5762.0
865,37.21513971,-119.7665589,107.0,0.7169783428,0.2679821829886836,14924.0
866,38.07122463,-122.7210631,99.0,0.5948136751,0.4961075890990858,16644.0
867,37.57978556,-119.9073334,40.0,0.896458987,-0.2976757117544563,4462.0
868,39.4381191,-123.3911313,137.0,0.6447362229,0.2796212343208469,21249.0
869,37.18922369,-120.7209035,102.0,1.013463106,0.13878871320167022,10065.0
870,41.58965602,-120.7244817,11.0,0.8500772798,-1.3451903316491598,1294.0
871,37.93899289,-118.8872409,8.0,0.2243409983,-1.3824352959120827,3566.0
872,36.21862405,-121.2413397,62.0,0.653363644,0.014250863947522082,9489.0
873,38.50735751,-122.332839,163.0,0.4651826484,0.544991604694172,35040.0
874,39.30394768,-120.7627281,132.0,0.6005186297,-0.32095381441878307,21981.0
875,33.70147516,-117.7645998,52.0,1.002754504,0.6439235410175606,5186.0
876,39.06167234,-120.7240569,122.0,0.7533970133,0.036365061478632534,16193.0
877,40.00355989,-120.8395236,13.0,0.3066037736,-0.5711934180602956,4240.0
878,33.74314981,-115.9933578,58.0,0.8870715055,0.15973900559956425,6538.0
879,38.45106826,-121.3425374,122.0,0.904404427,0.19465615959605445,13490.0
880,36.60308176,-121.069975,108.0,0.5902606985,-0.08817278777551558,18297.0
881,34.84060306,-116.1774685,88.0,1.115295104,0.3773892655110192,7890.0
882,33.03484597,-116.7365326,51.0,0.5424299245,-0.035797056780780385,9402.0
883,37.75215114,-122.4385672,89.0,0.5439951119,0.46700996076867735,16360.0
884,37.93433732,-121.2730061,104.0,1.065878797,0.1818532031306746,9757.0
885,35.38822029,-120.4039028,59.0,0.7368609175,0.05382363847687753,8007.0
886,37.4228808,-122.3275546,69.0,0.4641955444,0.19232834932962162,14864.0
887,34.65329488,-120.0188492,46.0,0.6386307483,-0.21038282676323097,7203.0
888,37.23104908,-121.6970462,73.0,0.5362613854,0.14111652346810283,13613.0
889,37.05580291,-122.0066524,67.0,0.3917894558,0.3552750679799089,17101.0
890,40.76391419,-122.0396884,89.0,1.564022939,0.31104667291768817,5690.0
891,39.57713498,-120.5200701,5.0,1.347708895,-1.559348876160966,371.0
892,41.59198861,-122.5407434,95.0,1.083979918,-0.9541182068884706,8764.0
893,38.26827353,-121.9357113,96.0,0.3995793901,0.7475110978738146,24025.0
894,38.52746429,-122.8862506,99.0,0.4591439022,0.5752531381577967,21562.0
895,37.55862499,-120.9970722,101.0,1.089403953,0.18418101339710743,9271.0
896,39.03417539,-121.6945899,120.0,0.847855107,0.5892199997563926,14153.0
897,40.12570935,-122.2370171,96.0,1.248218866,0.5729253278913641,7691.0
898,40.6491767,-123.114713,23.0,1.199165798,-1.1927187591978197,1918.0
899,36.22026558,-118.8020203,78.0,0.9417583957,-0.11377870070627498,8282.0
900,38.02644018,-119.9525093,54.0,1.215928082,-0.6806005005826312,4441.0
901,34.44465746,-119.0910613,55.0,0.6882913424,0.24586798545757324,7991.0
902,38.68278902,-121.9018288,120.0,0.7923222855,0.6474152564172095,15145.0
903,39.26255932,-121.3535644,132.0,0.6151838561,0.866229421461881,21457.0
904,39.87432092,-104.3362578,50.0,0.8836272655,-0.0974840288412463,5658.0
905,37.57250606,-105.7885451,68.0,1.176063646,-0.9448069658227398,5782.0
906,39.64977461,-104.3353617,37.0,0.6897439197,-0.06605859024440523,5364.0
907,37.19474156,-107.0476867,22.0,0.6298310908,-0.0020438079175066027,3493.0
908,37.31940883,-102.5603223,16.0,1.581027668,0.3599306885127743,1012.0
909,37.95474293,-103.0720195,50.0,1.707067258,-0.586324184792108,2929.0
910,40.09313619,-105.3546767,33.0,0.481540931,-0.7574182393749095,6853.0
911,39.95998787,-105.0566324,128.0,0.7074559222,-0.4466555688061475,18093.0
912,38.74745778,-106.1926573,56.0,1.003584229,-0.9704128787534991,5580.0
913,38.82777431,-102.6032558,12.0,3.125,-0.46062243040474354,384.0
914,39.68864463,-105.6463118,13.0,0.6824146982,-0.66197801845117,1905.0
915,37.201606,-106.1917488,58.0,2.551693797,-0.36401830434778754,2273.0
916,37.27732493,-105.4276548,19.0,2.02342918,-0.5781768488595935,939.0
917,38.32608609,-103.7844965,32.0,0.9080590238,-0.24297217049328845,3524.0
918,38.10883162,-105.3683478,22.0,2.637889688,-0.5548987461952669,834.0
919,38.86246243,-107.8631342,155.0,2.172694141,-0.9599377325545522,7134.0
920,39.76018276,-104.8725695,39.0,0.6751047226,-0.08351716724265024,5777.0
921,37.75208676,-108.5211585,8.0,1.909307876,-0.07304202104370322,419.0
922,39.33133796,-104.930001,29.0,0.4868958884,-0.23133311916112512,5956.0
923,39.62754308,-106.6933637,39.0,0.2099709271,-1.4126968293757074,18574.0
924,38.83240149,-104.5251411,64.0,0.8024192341,-0.22318578322861074,7976.0
925,39.28656773,-104.1358721,46.0,0.796812749,-0.19292424976498598,5773.0
926,38.47362326,-105.4399667,57.0,1.126760563,-0.11145089043984235,5059.0
927,39.59921777,-107.902708,103.0,0.5778401122,-1.984174249784929,17825.0
928,39.85646523,-105.5252597,7.0,0.6008583691,-0.7131898443126887,1165.0
929,40.10603347,-106.1178042,30.0,0.7471980075,-2.5556516701941505,4015.0
930,38.66611652,-107.0320729,16.0,0.4073319756,-3.2935675246533087,3928.0
931,37.82247444,-107.3004345,0.0,0.0,-1.4732198963029568,
932,37.68473101,-104.9612585,40.0,2.29226361,0.04451239741114683,1745.0
933,40.6659387,-106.3408905,0.0,0.0,-2.8023995584360137,
934,39.58635604,-105.2517692,75.0,0.9582849351,-0.4094106045432247,7826.0
935,38.43260896,-102.7392145,6.0,1.542416452,-0.0544195389122418,389.0
936,39.30497777,-102.6022199,33.0,1.770386266,0.28427685485371235,1864.0
937,37.28632032,-107.8429014,95.0,0.6069511883,-0.1347289931041691,15652.0
938,39.20278823,-106.3555697,2.0,0.09212344542,-0.9541182068884706,2171.0
939,40.66671597,-105.4625784,30.0,0.5459406219,-0.25111950642580283,5495.0
940,37.3153406,-104.0376458,51.0,1.17946346,-0.009027238716804685,4324.0
941,38.98749519,-103.5136649,11.0,0.4625735913,0.12831356700272317,2378.0
942,40.7249637,-103.110817,119.0,1.39083684,-0.9063980964266007,8556.0
943,39.01787888,-108.469799,74.0,1.223247595,-0.3675100197474365,6049.0
944,37.66954283,-106.9281698,4.0,1.360544218,-1.65013347655184,294.0
945,40.61810999,-108.2070876,55.0,1.50273224,-2.3054120665526385,3660.0
946,37.33859579,-108.5958857,89.0,1.183510638,0.25634313165652023,7520.0
947,38.40214114,-108.2639022,178.0,1.614219643,-1.2322915337271751,11027.0
948,40.2627981,-103.8093302,145.0,2.127035353,-1.1356874076702193,6817.0
949,37.9014485,-103.7173385,136.0,2.595419847,-0.7527626188420442,5240.0
950,38.14717457,-107.7675136,6.0,0.5454545455,-0.31862600415235043,1100.0
951,39.120926,-105.7182065,25.0,0.7240081089,-0.7993188241706977,3453.0
952,40.59414277,-102.3577703,19.0,1.760889713,0.26449046758903466,1079.0
953,39.21720112,-106.9310027,8.0,0.1000750563,-1.604741176356403,7994.0
954,37.95544985,-102.3926052,52.0,1.620947631,-0.586324184792108,3208.0
955,38.17359144,-104.5127437,73.0,1.424244905,-0.6142579079893001,5126.0
956,39.97913541,-108.2179009,15.0,0.683994528,-2.2239387072274943,2193.0
957,37.5836865,-106.3847838,47.0,1.334848055,-0.7504348085756115,3521.0
958,40.48596505,-106.9905548,34.0,0.4392764858,-1.0809838664090514,7740.0
959,38.08054629,-106.282466,12.0,0.8042895442,-1.0425749970129121,1492.0
960,37.76248981,-107.6763289,0.0,0.0,-1.0158051789489364,
961,38.00450883,-108.4020725,8.0,0.3016591252,-0.3814768813460326,2652.0
962,40.87595412,-102.3519227,13.0,2.276707531,-0.0043716181839393315,571.0
963,39.63803232,-106.1150762,15.0,0.1250625313,-0.8307442627675388,11994.0
964,38.88133511,-105.1614893,64.0,1.091405184,-0.7225010853784194,5864.0
965,39.97015535,-103.202587,34.0,2.775510204,-0.5805046591260262,1225.0
966,40.55499405,-104.3929621,47.0,0.7340345101,-0.4513111893390128,6403.0
967,40.00346839,-102.4258673,27.0,1.169844021,-0.061402969711539884,2308.0
968,41.26809896,-73.3881171,143.0,1.126541297,-0.49553958440123363,12694.0
969,41.80283011,-72.73103891,146.0,1.465546683,-0.37332954541351826,9962.0
970,41.7937534,-73.2451475,151.0,1.240829189,-0.7190093699787704,12169.0
971,41.45949668,-72.53714864,155.0,1.397053009,-0.5269650229980748,11095.0
972,41.4080325,-72.93620426,150.0,1.221183652,-0.514162066532695,12283.0
973,41.48896435,-72.10430976,140.0,1.043461346,-0.5688656077938629,13417.0
974,41.85853803,-72.3308481,147.0,1.131713791,-0.5630460821277812,12989.0
975,41.82972709,-71.98182316,145.0,1.097188859,-0.5292928332645074,13216.0
976,39.08646628,-75.56884914,86.0,1.123309871,0.0247260101464691,7656.0
977,39.57992638,-75.64054974,63.0,0.8477307362,-0.04278048758007847,7432.0
978,38.66143781,-75.39031349,93.0,1.261759095,0.025889915279685413,7371.0
979,38.90417773,-77.01655992,60.0,0.8137911942,0.1737058671981602,7373.0
980,29.67866525,-82.35928158,126.0,0.9104986785,1.6192760426528512,13839.0
981,30.33060121,-82.28467476,150.0,1.438297056,1.6728156787808026,10429.0
982,30.26548745,-85.62122584,90.0,1.610565899,1.210745340893917,5588.0
983,29.95079741,-82.16611613,172.0,1.938683499,1.7240275046423217,8872.0
984,28.29409504,-80.73091022,151.0,1.420660616,1.7950257177685183,10629.0
985,26.15184651,-80.48725556,94.0,0.8662946923,2.1744587911970443,10851.0
986,30.40666734,-85.19394153,105.0,2.208201893,1.1478944637002344,4755.0
987,26.90131002,-81.92949121,124.0,2.03223999,1.8194677255660614,6102.0
988,28.84804315,-82.47614748,77.0,2.899126291,1.3678725338781221,2656.0
989,29.98319144,-81.85609986,138.0,1.451533288,1.7624363740384605,9507.0
990,26.11091986,-81.34687065,125.0,1.089475221,2.008020357147108,11473.0
991,30.22509788,-82.62160164,100.0,1.80887922,1.504049434464434,5528.0
992,27.18677893,-81.80941373,164.0,1.48955495,1.8858103181593922,11010.0
993,29.60631086,-83.15724673,82.0,1.721965561,1.4993938139315686,4762.0
994,30.33225875,-81.66976468,128.0,1.212361151,1.67048786851437,10558.0
995,30.67652764,-87.37284571,95.0,1.518060408,1.342266620947363,6258.0
996,29.45933576,-81.31508595,140.0,1.478465824,1.7531251329727302,9469.0
997,29.83791238,-84.82731662,57.0,1.635111876,1.2258761076257292,3486.0
998,30.57796289,-84.61915825,86.0,1.403715718,0.8964909549255058,6127.0
999,29.72856978,-82.79880657,108.0,1.986024274,1.6134565169867694,5438.0
1000,26.95635849,-81.18996211,38.0,1.686640036,1.9416777645537766,2253.0
1001,29.93543004,-85.2427099,87.0,1.780962129,1.300366036151575,4885.0
1002,30.49673973,-82.94998918,57.0,1.292223985,1.4993938139315686,4411.0
1003,27.49293939,-81.80956574,138.0,1.372315036,1.8927937489586903,10056.0
1004,26.55386945,-81.16469006,169.0,1.252965599,2.0592321830086266,13488.0
1005,28.55364461,-82.42700204,105.0,2.36627484,1.6425541453171777,4437.0
1006,27.34254618,-81.34071957,102.0,2.567286395,1.7438138919069992,3973.0
1007,27.9276559,-82.32013172,127.0,0.9124044427,1.8252872512321427,13919.0
1008,30.86747479,-85.81319222,104.0,1.679857858,0.9768004091174329,6191.0
1009,27.69308961,-80.60556721,134.0,1.798918709,1.7752393305038403,7449.0
1010,30.7954597,-85.21500423,85.0,1.681497746,0.6858241258133486,5055.0
1011,30.43669112,-83.89442308,68.0,1.40583006,1.4132648340735594,4837.0
1012,29.98484137,-83.18166636,63.0,2.055464927,1.5715559321909813,3065.0
1013,28.76202069,-81.7125123,143.0,1.628772455,1.777567140770273,8780.0
1014,26.58410348,-81.88399313,124.0,1.03774549,1.9346943337544784,11949.0
1015,30.45955727,-84.27491114,84.0,0.6878557875,1.3981340673417473,12212.0
1016,29.31829741,-82.74007147,183.0,1.482621729,1.6262594734521494,12343.0
1017,30.23766008,-84.8829258,31.0,1.064194988,1.1839755228299411,2913.0
1018,30.44396917,-83.47398594,103.0,1.511371974,0.855754275262934,6815.0
1019,27.47196942,-82.31831044,143.0,1.378036653,1.8159760101664122,10377.0
1020,29.21227113,-82.05803627,125.0,2.31691653,1.811320389633547,5395.0
1021,27.0772071,-80.43109784,128.0,1.880201377,1.7787310459034895,6808.0
1022,25.6112362,-80.55170587,76.0,0.797837272,2.077854665140088,9526.0
1023,25.20904673,-81.07812416,132.0,0.5935785592,1.5063772447308665,22238.0
1024,30.61037141,-81.80297522,130.0,1.247254179,1.71820797897624,10423.0
1025,30.69143028,-86.59267105,87.0,1.231469787,1.1478944637002344,7065.0
1026,27.3863362,-80.88944347,195.0,1.59888488,1.963791962084887,12196.0
1027,28.51367621,-81.31799498,95.0,0.6850943355,1.7461417021734318,13867.0
1028,28.06312234,-81.14882926,131.0,0.880066808,1.7379943662409174,14885.0
1029,26.64676272,-80.46536002,157.0,1.241411179,2.046429226543247,12647.0
1030,28.30810945,-82.40227529,143.0,1.406395892,1.7275192200419704,10168.0
1031,27.93130349,-82.72239666,114.0,1.448928451,1.4190843597396412,7868.0
1032,27.95027105,-81.69732947,154.0,1.320155678,1.8578765949622003,11665.0
1033,29.60779729,-81.74230285,126.0,2.199661591,1.7938618126353016,5728.0
1034,30.6934145,-87.02458128,98.0,1.185007308,1.3434305260805794,8270.0
1035,27.18546175,-82.33174248,125.0,1.640221982,1.6716517736475862,7621.0
1036,28.7158582,-81.24060348,145.0,0.9592868963,1.7461417021734318,15115.0
1037,29.90096506,-81.43589967,124.0,0.8597944369,1.732174840574836,14422.0
1038,27.37763908,-80.47106649,139.0,1.473381978,1.729847030308403,9434.0
1039,28.70181754,-82.0794267,121.0,2.303396122,1.7961896229017342,5253.0
1040,30.19746066,-82.9909967,92.0,2.275997384,1.4993938139315686,4042.0
1041,30.04848048,-83.60445406,114.0,1.445966514,1.504049434464434,7884.0
1042,30.04412971,-82.37497443,123.0,2.47634387,1.687946445512615,4967.0
1043,29.05858895,-81.18263252,141.0,1.528249671,1.742649986773783,9226.0
1044,30.16548905,-84.39895211,141.0,1.198979592,1.0466347171104133,11760.0
1045,30.64204028,-86.16935664,89.0,1.136591228,1.2398429692243254,7830.0
1046,30.61359259,-85.66002461,119.0,1.587937016,0.9465388756538082,7494.0
1047,31.74847232,-82.28909114,135.0,2.591668266,0.5286969328291432,5209.0
1048,31.29633502,-82.87545866,57.0,2.350515464,0.676512884747618,2425.0
1049,31.55456473,-82.45936528,81.0,1.996549174,0.4611904351025956,4057.0
1050,31.32669878,-84.44218806,15.0,2.403846154,0.7219051849430551,624.0
1051,33.06882326,-83.24701748,103.0,2.366217692,0.23190112385897707,4353.0
1052,34.35607081,-83.49644388,100.0,2.220248668,0.1201662310702088,4504.0
1053,33.99148694,-83.71436292,114.0,1.107675447,0.18767272879675637,10292.0
1054,34.23732119,-84.83887523,113.0,1.380744678,0.1993117801289197,8184.0
1055,31.76095874,-83.22145359,123.0,2.505601956,0.4681738659018937,4909.0
1056,31.27590016,-83.2252992,95.0,1.653036367,0.5252052174294942,5747.0
1057,32.80904227,-83.70489165,113.0,1.852648744,0.1911644441964053,6099.0
1058,32.43829035,-83.33035166,109.0,2.852656373,0.23772064952505884,3821.0
1059,31.19576557,-81.97743999,114.0,2.460077687,1.045470811977197,4634.0
1060,30.83922642,-83.58303423,95.0,2.399595858,0.6578904026161565,3959.0
1061,32.00979311,-81.44002948,109.0,1.005256848,0.4472235735039996,10843.0
1062,32.39577406,-81.74811421,122.0,1.596442214,0.10387155920518,7642.0
1063,33.05917989,-81.99928721,123.0,1.996753247,0.16090291073278057,6160.0
1064,33.2830945,-83.9543504,177.0,2.349661489,0.17836148773102567,7533.0
1065,31.53169785,-84.62725131,25.0,1.628664495,0.3238496293830678,1535.0
1066,30.92951916,-81.66601818,137.0,1.020940458,0.6543986872165076,13419.0
1067,32.40209349,-82.07702563,107.0,4.249404289,0.2167703571271648,2518.0
1068,33.58138199,-85.07976677,109.0,1.784875528,0.23073721872576075,6107.0
1069,34.89872298,-85.13757014,198.0,1.182654402,0.0421845871447142,16742.0
1070,30.78371028,-82.13951596,65.0,1.897256276,1.1630252304320472,3426.0
1071,32.00043026,-81.12489526,91.0,1.302228142,0.5705975176249313,6988.0
1072,32.34341231,-84.78809239,23.0,0.2952124246,0.31104667291768817,7791.0
1073,34.47197698,-85.34535662,146.0,1.951349906,0.16090291073278057,7482.0
1074,34.24393976,-84.47431861,99.0,0.9234952816,0.19582006472927077,10720.0
1075,33.95436462,-83.37124007,82.0,0.7342738205,0.20396740066178515,11167.0
1076,31.62221166,-84.97713865,7.0,1.162790698,0.31686619858376974,602.0
1077,33.54187245,-84.35594188,112.0,1.40188756,0.2516875111236548,7989.0
1078,30.91395822,-82.70432472,45.0,1.861812164,0.6893158412129978,2417.0
1079,33.94243204,-84.5761255,104.0,0.9599184494,0.2062952109282178,10834.0
1080,31.54892966,-82.8549206,75.0,2.60533104,0.7754448210710065,2879.0
1081,31.18810588,-83.7677946,83.0,2.136119124,0.3250135345162841,3886.0
1082,33.54534185,-82.263524,107.0,1.011007701,0.2062952109282178,10583.0
